Voter ID,Projects Selected
878,"P12,P4,P2,P16"
879,"P20,P18,P4,P21"
880,"P13,P20,P21,P4,P3,P12"
881,"P17,P20,P1,P3,P16,P18"
882,"P15,P5,P19,P21,P1,P3"
883,"P14,P17,P7"
884,"P12,P13"
885,"P21,P9,P6"
886,"P13,P2"
887,"P21,P3,P4,P13"
888,"P16,P14,P1,P11,P9,P8"
889,"P5,P13,P18,P21"
890,"P20,P10"
891,"P3,P19,P1,P5,P8"
892,"P16,P4,P2"
893,"P8,P5,P11,P15,P12"
894,"P5,P4,P6,P8,P2,P7"
895,"P17,P20,P19,P2"
896,"P14,P9,P7,P3"
897,"P5,P3,P2,P9,P13"
898,"P3,P21,P17"
899,"P15,P1,P3,P18,P16"
900,"P7,P12,P1,P11,P10,P17"
901,"P20,P7,P4,P18"
902,"P8,P4"
903,"P12,P10,P15"
904,"P19,P21"
905,"P7,P9,P4,P8,P12"
906,"P11,P9"
907,"P15,P14"
908,"P16,P4,P18,P13"
909,"P21,P19,P9"
910,"P14,P18,P4"
911,"P3,P10,P11"
912,"P20,P10,P18"
913,"P15,P5"
914,"P15,P18"
915,"P12,P17,P9,P11"
916,"P10,P2,P6,P5,P19,P15"
917,"P13,P1,P5,P4,P2"
918,"P14,P16,P5,P11,P6"
919,"P19,P7,P10,P9,P18"
920,"P4,P19,P2,P13"
921,"P16,P10,P5,P3,P1"
922,"P7,P1,P14,P21,P9,P10"
923,"P16,P4,P1"
924,"P9,P6,P11,P15,P12,P21"
925,"P8,P15,P21"
926,"P7,P9,P19,P15"
927,"P10,P17,P14"
928,"P20,P17,P7,P6,P18,P11"
929,"P11,P1,P6"
930,"P15,P21,P9"
931,"P21,P19,P1,P7,P8"
932,"P9,P16,P4,P8,P20,P1"
933,"P17,P16,P20,P11"
934,"P6,P21,P3"
935,"P2,P21,P10"
936,"P21,P5"
937,"P9,P5,P2"
938,"P8,P18,P16"
939,"P18,P10,P12"
940,"P12,P2,P20"
941,"P4,P11,P14"
942,"P18,P7,P13"
943,"P14,P19,P9,P7,P21"
944,"P17,P13,P10,P3"
945,"P19,P16,P18,P11,P4,P8"
946,"P10,P11,P20,P8"
947,"P20,P13,P16"
948,"P7,P16,P11,P10,P5"
949,"P7,P3,P17,P18,P19,P13"
950,"P13,P14"
951,"P8,P21,P10,P6,P17"
952,"P20,P3"
953,"P11,P9"
954,"P13,P17"
955,"P10,P20,P15"
956,"P1,P12,P9,P4,P3"
957,"P2,P14,P12,P9"
958,"P13,P12,P4,P6,P14"
959,"P21,P9,P1,P15,P12"
960,"P12,P4,P7"
961,"P8,P9,P12,P14,P6,P7"
962,"P10,P20,P11"
963,"P11,P4,P21,P18,P5"
964,"P7,P2,P10"
965,"P13,P2,P11,P14,P15"
966,"P12,P14,P3,P6,P9"
967,"P18,P7,P8,P10,P9,P4"
968,"P13,P16,P19,P21"
969,"P7,P17,P19,P5,P12,P6"
970,"P4,P10,P8,P16,P7,P11"
971,"P20,P2,P17"
972,"P3,P21,P13"
973,"P14,P15,P9,P19,P20,P21"
974,"P15,P7,P5,P1,P21,P3"
975,"P3,P4,P13,P9,P18,P20"
976,"P5,P13,P16,P3,P17,P15"
977,"P4,P11"
978,"P19,P18,P15"
979,"P1,P12,P9,P3"
980,"P3,P19,P20,P10,P11,P4"
981,"P16,P10"
982,"P13,P3,P10"
983,"P5,P15,P10"
984,"P10,P12"
985,"P6,P21"
986,"P11,P17,P19,P7,P15,P1"
987,"P4,P2,P8,P12,P15,P9"
988,"P3,P18,P19"
989,"P2,P1"
990,"P21,P19,P6,P9"
991,"P2,P4,P5,P18,P12"
992,"P21,P19,P20,P15"
993,"P13,P8,P4"
994,"P2,P17,P3,P1"
995,"P14,P21,P15,P2,P9,P5"
996,"P12,P15,P1,P7,P11,P9"
997,"P13,P9"
998,"P21,P17,P6"
999,"P12,P19,P17"
1000,"P18,P17,P16,P13"
1001,"P3,P18,P14,P10,P17,P20"
1002,"P6,P3"
1003,"P8,P10,P19"
1004,"P2,P12,P7,P16,P21"
1005,"P5,P15,P21,P8,P11"
1006,"P13,P9,P7"
1007,"P3,P4,P8,P17,P16"
1008,"P11,P16"
1009,"P14,P6"
1010,"P17,P9,P16,P12,P10,P19"
1011,"P2,P19"
1012,"P9,P14,P4,P21,P13"
1013,"P20,P9,P17,P8,P19,P12"
1014,"P2,P4,P14,P19,P17"
1015,"P18,P14,P15,P19"
1016,"P20,P11,P8,P5,P10,P15"
1017,"P7,P20,P21,P2"
1018,"P21,P13,P3"
1019,"P19,P21,P7,P5,P13,P1"
1020,"P18,P13,P4"
1021,"P15,P10,P5,P7"
1022,"P18,P7,P15,P17,P1"
1023,"P15,P3,P21"
1024,"P18,P14"
1025,"P18,P21,P1,P15"
1026,"P13,P4,P5,P2"
1027,"P14,P11,P10,P20"
1028,"P11,P14,P13,P8,P19"
1029,"P13,P7,P18"
1030,"P7,P20"
1031,"P5,P6,P7"
1032,"P10,P6"
1033,"P2,P8"
1034,"P20,P19,P18,P6,P1"
1035,"P21,P18,P15,P7"
1036,"P2,P3,P6,P8,P7"
1037,"P15,P19,P7,P16"
1038,"P12,P20,P1,P3,P6"
1039,"P5,P19,P21,P20,P1,P3"
1040,"P7,P15,P1"
1041,"P11,P16,P9,P1"
1042,"P11,P2,P16,P10,P3,P17"
1043,"P20,P5,P18"
1044,"P7,P14,P19"
1045,"P10,P20,P8,P18,P5"
1046,"P18,P8,P3,P20,P1"
1047,"P7,P8"
1048,"P7,P8,P14,P15,P21,P13"
1049,"P10,P2"
1050,"P16,P14,P3,P10"
1051,"P14,P3,P11,P18"
1052,"P17,P4"
1053,"P1,P13"
1054,"P20,P10,P5,P6,P18,P8"
1055,"P20,P16"
1056,"P19,P11,P17,P7,P5,P2"
1057,"P2,P18"
1058,"P17,P3,P1,P16,P6,P8"
1059,"P5,P16,P10"
1060,"P17,P8,P2,P3,P10"
1061,"P4,P1,P17,P18"
1062,"P10,P9,P20"
1063,"P11,P8,P16"
1064,"P5,P9,P10,P3"
1065,"P17,P11,P18,P9,P16"
1066,"P2,P5,P7,P20,P17"
1067,"P3,P2,P21"
1068,"P15,P3,P20,P1"
1069,"P21,P8,P19,P15"
1070,"P6,P8,P10,P3,P1,P5"
1071,"P5,P12,P2,P11"
1072,"P13,P7,P4,P2,P21,P6"
1073,"P18,P10,P20,P3,P15"
1074,"P14,P18,P21,P3,P16"
1075,"P21,P18,P15,P6,P14"
1076,"P1,P10,P6"
1077,"P16,P12,P18,P3,P2,P19"
1078,"P3,P2,P1,P17"
1079,"P12,P19,P6"
1080,"P2,P13,P12"
1081,"P4,P16"
1082,"P18,P6,P11,P4,P19"
1083,"P17,P21,P1"
1084,"P10,P20"
1085,"P1,P12,P9,P14,P21"
1086,"P2,P17,P10,P11"
1087,"P16,P1"
1088,"P5,P2,P10,P16"
1089,"P1,P17,P15"
1090,"P18,P15,P11,P5,P13,P8"
1091,"P6,P17,P9"
1092,"P4,P8,P20,P7"
1093,"P18,P2,P6,P3"
1094,"P7,P16"
1095,"P1,P21,P5,P8,P7"
1096,"P18,P5,P7,P11"
1097,"P14,P6"
1098,"P10,P3,P12,P16,P2"
1099,"P17,P7,P6,P21,P13,P2"
1100,"P4,P13,P21,P10"
1101,"P11,P9,P8"
1102,"P19,P4,P17,P5"
1103,"P12,P11,P15,P10"
1104,"P21,P10,P8,P7,P19"
1105,"P9,P1"
1106,"P2,P11,P18"
1107,"P17,P4"
1108,"P17,P12,P8,P11"
1109,"P14,P5"
1110,"P5,P12,P18,P2,P9,P3"
1111,"P21,P9,P8,P15,P7,P19"
1112,"P3,P6,P7"
1113,"P13,P12,P11,P21,P19,P2"
1114,"P5,P1,P18"
1115,"P12,P7"
1116,"P10,P16,P19,P5,P15,P12"
1117,"P7,P6"
1118,"P13,P11,P3,P18"
1119,"P12,P20,P4"
1120,"P14,P4,P6,P2"
1121,"P9,P2"
1122,"P19,P17,P8,P9,P1"
1123,"P15,P21"
1124,"P21,P14"
1125,"P4,P1"
1126,"P8,P4,P15,P21,P10,P14"
1127,"P6,P4,P12"
1128,"P8,P21,P15,P11"
1129,"P4,P16,P11"
1130,"P18,P13,P4"
1131,"P6,P9,P1"
1132,"P2,P5"
1133,"P19,P7,P16,P11"
1134,"P3,P18,P8,P11,P2,P17"
1135,"P5,P18,P16"
1136,"P1,P17,P19,P16"
1137,"P21,P16,P17,P9"
1138,"P8,P12,P3"
1139,"P2,P6,P14,P10,P20,P4"
1140,"P19,P5,P18,P17"
1141,"P3,P13,P8,P9"
1142,"P16,P15,P19,P6"
1143,"P21,P20,P14,P7,P5"
1144,"P12,P21"
1145,"P12,P15"
1146,"P9,P12"
1147,"P8,P1,P10"
1148,"P9,P20,P21"
1149,"P4,P12,P19,P18,P17,P5"
1150,"P17,P16,P10,P19,P8"
1151,"P16,P7,P4"
1152,"P21,P1,P5,P20"
1153,"P1,P2,P18"
1154,"P1,P8"
1155,"P3,P21,P4,P10,P1,P16"
1156,"P12,P19,P15,P18"
1157,"P6,P3,P14,P7,P9"
1158,"P10,P21,P8,P2,P11,P7"
1159,"P9,P16,P11,P12"
1160,"P17,P5"
1161,"P18,P5,P17"
1162,"P18,P4,P13,P3,P8,P15"
1163,"P19,P11"
1164,"P18,P1,P16,P8,P5,P19"
1165,"P10,P13"
1166,"P12,P11,P10"
1167,"P18,P10,P14"
1168,"P14,P7,P18,P15,P6,P2"
1169,"P6,P7,P17"
1170,"P5,P21,P16"
1171,"P10,P20"
1172,"P8,P5,P16,P10"
1173,"P6,P13"
1174,"P11,P18,P21,P6"
1175,"P12,P18,P2,P6"
1176,"P8,P4,P1"
1177,"P4,P17,P12,P9,P1,P11"
1178,"P9,P8"
1179,"P17,P6,P16,P8,P19,P9"
1180,"P2,P19,P20,P9,P18,P16"
1181,"P18,P3"
1182,"P5,P10,P2"
1183,"P5,P3,P10,P14,P4"
1184,"P7,P12,P9"
1185,"P7,P8,P16,P2,P6"
1186,"P11,P12,P13,P7"
1187,"P21,P18,P4,P9"
1188,"P21,P12"
1189,"P15,P4,P18,P2,P21"
1190,"P19,P5,P20,P7"
1191,"P14,P21,P12,P5,P19,P4"
1192,"P4,P19,P1,P17"
1193,"P15,P9,P11"
1194,"P9,P12,P14,P20,P5"
1195,"P1,P16,P14,P7"
1196,"P16,P8,P14"
1197,"P7,P12,P8,P16"
1198,"P6,P4"
1199,"P13,P8,P2,P16"
1200,"P21,P2"
1201,"P11,P17,P7,P1,P9,P6"
1202,"P13,P7,P5,P8,P3,P2"
1203,"P13,P12,P11"
1204,"P10,P16,P9,P21,P7"
1205,"P13,P16,P8,P11,P5"
1206,"P13,P1"
1207,"P8,P10,P2,P6,P17,P15"
1208,"P1,P20,P7,P19"
1209,"P20,P13,P9,P16"
1210,"P7,P12,P8,P11,P13,P6"
1211,"P11,P10"
1212,"P14,P5,P21"
1213,"P3,P17,P18,P6,P14"
1214,"P2,P3,P7,P14,P20"
1215,"P3,P14,P13,P15,P8,P6"
1216,"P4,P15,P20"
1217,"P19,P9,P3,P10"
1218,"P16,P21,P6,P1"
1219,"P11,P8,P20,P15"
1220,"P19,P15,P4,P14,P5"
1221,"P13,P5,P9,P8,P14"
1222,"P13,P8"
1223,"P2,P15"
1224,"P17,P6,P7,P19,P3,P16"
1225,"P16,P7,P12,P14,P8,P6"
1226,"P4,P17"
1227,"P18,P4,P13,P5,P19"
1228,"P17,P16,P15,P8,P11,P4"
1229,"P12,P20"
1230,"P7,P10,P20,P14,P17"
1231,"P1,P2,P10,P15"
1232,"P9,P15,P19,P6,P8,P13"
1233,"P13,P14"
1234,"P20,P2,P18"
1235,"P19,P5,P21,P13,P18"
1236,"P21,P14,P16"
1237,"P14,P8,P13,P19,P20"
1238,"P5,P16,P8,P13"
1239,"P1,P15"
1240,"P12,P1,P9,P20"
1241,"P9,P4,P7,P17,P8,P2"
1242,"P3,P15"
1243,"P5,P18,P21,P1"
1244,"P20,P1,P16,P19,P17"
1245,"P13,P4,P17,P6,P12,P14"
1246,"P14,P21"
1247,"P2,P6,P18,P1"
1248,"P18,P1,P5"
1249,"P6,P10,P20"
1250,"P14,P3,P21,P11,P20"
1251,"P12,P18,P14,P13,P19"
1252,"P13,P12,P16"
1253,"P10,P7"
1254,"P17,P7,P20,P6,P19,P9"
1255,"P20,P19"
1256,"P6,P13"
1257,"P3,P15,P13,P9,P12,P20"
1258,"P10,P6,P15,P7,P11"
1259,"P18,P9,P2,P15,P1,P11"
1260,"P15,P5,P2,P20"
1261,"P9,P13,P11,P5,P14"
1262,"P20,P9,P16,P4,P17"
1263,"P3,P14,P20,P18,P2,P16"
1264,"P4,P2,P1"
1265,"P15,P19"
1266,"P16,P13,P20,P2,P18"
1267,"P6,P1,P20"
1268,"P14,P10,P5"
1269,"P17,P6,P5"
1270,"P11,P21,P6"
1271,"P1,P20,P10"
1272,"P6,P9"
1273,"P21,P13,P6,P4"
1274,"P1,P6,P12"
1275,"P21,P1,P19,P9"
1276,"P3,P7"
1277,"P13,P11,P9,P12,P6,P20"
1278,"P4,P15,P13,P11"
1279,"P20,P18,P8,P14,P10"
1280,"P11,P1,P6,P14,P5,P16"
1281,"P16,P5,P2,P7"
1282,"P10,P7"
1283,"P13,P4"
1284,"P8,P6,P17,P19"
1285,"P17,P19,P10,P15"
1286,"P20,P19"
1287,"P14,P20"
1288,"P18,P4,P21,P5,P8,P16"
1289,"P2,P9"
1290,"P19,P2,P16,P4"
1291,"P8,P14"
1292,"P14,P18,P2,P13"
1293,"P17,P15,P21,P11,P1,P7"
1294,"P4,P5,P15,P16,P2,P11"
1295,"P18,P16,P11"
1296,"P17,P20"
1297,"P7,P9,P6,P15"
1298,"P8,P19"
1299,"P16,P7,P8,P17,P1"
1300,"P9,P3"
1301,"P7,P6,P14,P10"
1302,"P4,P1,P9,P5"
1303,"P5,P1,P2"
1304,"P13,P12,P18,P21,P6,P7"
1305,"P9,P18,P16"
1306,"P3,P20,P8,P10,P6,P21"
1307,"P10,P15"
1308,"P13,P15,P11,P16"
1309,"P6,P11,P3"
1310,"P4,P11,P14,P3"
1311,"P7,P3,P6,P9,P8"
1312,"P4,P19,P15"
1313,"P5,P9,P16,P13,P4,P15"
1314,"P2,P8,P11,P7"
1315,"P2,P11"
1316,"P17,P9,P4,P15,P5"
1317,"P7,P9,P2,P13,P16"
1318,"P9,P4,P8,P6"
1319,"P7,P1,P4,P11,P2"
1320,"P21,P19,P5,P20,P17,P7"
1321,"P19,P5"
1322,"P3,P8,P7"
1323,"P1,P9,P11,P2,P7"
1324,"P14,P1,P16,P6,P10,P7"
1325,"P14,P5"
1326,"P15,P7,P9,P11,P4,P5"
1327,"P12,P4,P15,P5,P11,P17"
1328,"P13,P16,P8,P4,P21,P2"
1329,"P16,P17,P14"
1330,"P10,P18,P15"
1331,"P12,P13,P4,P5,P17"
1332,"P14,P20"
1333,"P11,P6,P4,P19"
1334,"P20,P11"
1335,"P3,P13,P4"
1336,"P13,P21,P16,P18"
1337,"P20,P15,P4,P7"
1338,"P3,P4,P5,P19"
1339,"P17,P3,P1,P9,P6,P7"
1340,"P21,P11,P6,P9,P15,P13"
1341,"P12,P10,P21,P2"
1342,"P11,P21,P9,P18,P17,P20"
1343,"P17,P2,P13,P20,P10,P8"
1344,"P18,P16,P17,P19,P10,P21"
1345,"P1,P13,P2,P5"
1346,"P19,P2,P21,P12,P10"
1347,"P12,P5"
1348,"P19,P17"
1349,"P20,P1,P6,P21,P16,P15"
1350,"P7,P2,P18,P17,P3"
1351,"P8,P1,P6,P21"
1352,"P7,P13,P15"
1353,"P2,P12,P5,P16,P19"
1354,"P8,P18,P10,P4"
1355,"P15,P19,P4"
1356,"P5,P12,P8"
1357,"P5,P12,P17"
1358,"P17,P9,P1,P10,P3,P14"
1359,"P16,P9,P6"
1360,"P4,P5,P21"
1361,"P11,P10"
1362,"P10,P17,P12,P1"
1363,"P10,P14,P3"
1364,"P3,P13"
1365,"P3,P1,P16,P4,P8,P19"
1366,"P19,P16,P8,P1,P11"
1367,"P10,P13"
1368,"P15,P7"
1369,"P6,P2,P10,P20,P8"
1370,"P10,P1,P21"
1371,"P1,P4,P6,P3"
1372,"P18,P11,P14,P7,P10"
1373,"P13,P3,P9"
1374,"P12,P2,P3,P6"
1375,"P1,P9,P8,P3,P6,P14"
1376,"P14,P21,P15,P19,P12,P13"
1377,"P13,P20,P17,P7"
1378,"P8,P7,P5,P2,P10"
1379,"P4,P14,P17,P12,P7,P3"
1380,"P19,P20,P1,P17,P16,P2"
1381,"P10,P13"
1382,"P17,P16"
1383,"P21,P6"
1384,"P8,P20,P5,P9,P13"
1385,"P18,P8,P3,P10,P13"
1386,"P6,P11,P1,P17"
1387,"P6,P8,P5,P9,P7,P14"
1388,"P14,P10,P15,P16,P7,P5"
1389,"P16,P6,P9"
1390,"P6,P20,P21,P3,P8,P17"
1391,"P10,P1,P13"
1392,"P17,P13"
1393,"P21,P10,P13,P1,P12,P19"
1394,"P5,P15,P9,P12,P1,P18"
1395,"P20,P12,P17,P6,P13"
1396,"P14,P19"
1397,"P7,P9"
1398,"P21,P17,P3"
1399,"P11,P18,P2"
1400,"P11,P13,P6"
1401,"P20,P15"
1402,"P16,P14,P2,P10"
1403,"P2,P10,P5,P9"
1404,"P10,P5"
1405,"P11,P13,P5,P14,P3"
1406,"P2,P9,P13,P10,P8"
1407,"P1,P15"
1408,"P10,P15,P13"
1409,"P1,P12,P7,P3,P19"
1410,"P16,P17,P7,P15,P10,P21"
1411,"P13,P20,P8,P16,P18"
1412,"P6,P10,P21,P9,P19"
1413,"P17,P10,P3,P6,P16"
1414,"P4,P5,P17,P20,P14"
1415,"P6,P9"
1416,"P20,P18,P15,P19,P10,P3"
1417,"P10,P2,P14,P18,P4,P6"
1418,"P12,P13,P3,P1,P10"
1419,"P18,P14"
1420,"P7,P5,P11,P17,P13"
1421,"P9,P17,P3,P1,P13,P6"
1422,"P15,P3,P13,P12"
1423,"P20,P7,P18,P14,P11"
1424,"P6,P1"
1425,"P9,P4,P12,P5"
1426,"P1,P16,P17,P14,P10,P15"
1427,"P1,P4,P14,P13,P5"
1428,"P5,P8"
1429,"P13,P5,P16"
1430,"P13,P12"
1431,"P18,P3,P7"
1432,"P18,P19,P11,P13,P5"
1433,"P11,P10,P8"
1434,"P21,P3,P6,P1"
1435,"P12,P18,P19,P14"
1436,"P18,P12,P20"
1437,"P10,P2,P11"
1438,"P2,P9"
1439,"P3,P1,P13,P19"
1440,"P1,P12,P18,P17,P2"
1441,"P11,P19,P6,P9,P7,P3"
1442,"P17,P21,P8,P6"
1443,"P12,P16,P2"
1444,"P4,P21,P14"
1445,"P13,P21,P2,P6,P18,P3"
1446,"P20,P17,P13,P12"
1447,"P19,P4,P16,P18,P20"
1448,"P9,P18,P7,P13"
1449,"P3,P11"
1450,"P18,P8,P20"
1451,"P13,P10,P20,P7,P19"
1452,"P10,P8,P2,P20,P21"
1453,"P14,P15,P18"
1454,"P11,P13,P14,P3"
1455,"P11,P12"
1456,"P18,P3,P14,P1,P13"
1457,"P2,P12,P15,P17"
1458,"P14,P21,P1,P3,P16"
1459,"P6,P20,P13,P4,P10,P16"
1460,"P1,P15,P10"
1461,"P1,P5,P15,P16,P20,P18"
1462,"P1,P4,P19"
1463,"P14,P20,P19,P10,P13,P12"
1464,"P4,P16,P10"
1465,"P21,P13,P11,P18"
1466,"P18,P21,P9,P7,P14,P10"
1467,"P8,P18,P1,P13"
1468,"P9,P4,P10,P12,P15,P18"
1469,"P15,P7,P18,P3"
1470,"P21,P14,P15,P16"
1471,"P17,P3,P12"
1472,"P3,P7,P1,P5,P8"
1473,"P16,P13,P7"
1474,"P3,P13,P10,P16,P7,P15"
1475,"P17,P15,P13,P12,P14"
1476,"P16,P4,P18,P3"
1477,"P12,P8,P9,P2,P14"
1478,"P21,P19"
1479,"P15,P12,P4,P3,P16,P11"
1480,"P7,P10,P9,P2,P14"
1481,"P5,P4"
1482,"P19,P4"
1483,"P6,P14,P20,P19,P16"
1484,"P15,P17,P8"
1485,"P6,P21,P13"
1486,"P16,P7,P3"
1487,"P14,P17,P6,P10,P7,P21"
1488,"P17,P3,P5,P2,P18,P14"
1489,"P18,P20,P15,P6,P14"
1490,"P4,P12,P14,P3,P10"
1491,"P1,P3,P6,P18,P7"
1492,"P9,P12,P10,P3,P13,P21"
1493,"P1,P16,P4,P12,P2"
1494,"P14,P13"
1495,"P6,P18,P11,P7"
1496,"P2,P9"
1497,"P12,P16,P17,P13"
1498,"P11,P20,P6,P5,P18,P17"
1499,"P1,P13"
1500,"P20,P16,P15,P10"
1501,"P10,P9"
1502,"P21,P2,P3"
1503,"P1,P7,P10,P5,P21,P13"
1504,"P15,P6,P3,P16,P1,P9"
1505,"P14,P17,P16,P1,P4"
1506,"P20,P13,P5,P4,P3"
1507,"P16,P4,P5,P8,P2"
1508,"P13,P11,P17,P8"
1509,"P12,P20,P18,P1,P4"
1510,"P14,P12,P18,P4,P8"
1511,"P14,P6,P20,P5,P2"
1512,"P13,P3,P1,P5,P4,P8"
1513,"P12,P1"
1514,"P13,P8,P19,P9,P16,P7"
1515,"P17,P18,P3,P9"
1516,"P1,P18,P5,P9,P15"
1517,"P1,P15,P19,P10"
1518,"P10,P21,P20"
1519,"P15,P12"
1520,"P14,P13,P3,P20,P6"
1521,"P8,P6"
1522,"P19,P6,P12"
1523,"P4,P19"
1524,"P13,P3,P2,P7,P5"
1525,"P13,P11"
1526,"P1,P18,P15,P5,P13,P16"
1527,"P11,P3"
1528,"P20,P8"
1529,"P18,P7,P2,P1,P9,P11"
1530,"P3,P13,P16,P6,P21,P8"
1531,"P9,P5"
1532,"P3,P18"
1533,"P19,P2,P12,P6"
1534,"P8,P4,P3,P18,P15"
1535,"P12,P14,P16,P6,P18"
1536,"P4,P6,P17,P13"
1537,"P1,P8,P17,P10"
1538,"P2,P4"
1539,"P12,P19,P6,P20,P18,P9"
1540,"P6,P9,P20,P19,P1,P13"
1541,"P3,P12,P19,P6,P5"
1542,"P2,P19,P16"
1543,"P9,P18,P13,P3,P7"
1544,"P6,P12,P11,P4,P10,P8"
1545,"P3,P4,P16"
1546,"P9,P12,P13"
1547,"P12,P3"
1548,"P6,P2,P17,P20,P14,P4"
1549,"P17,P1,P21,P16,P4"
1550,"P11,P8,P17"
1551,"P15,P7,P5,P9"
1552,"P2,P12,P15"
1553,"P8,P14"
1554,"P19,P12,P21,P6"
1555,"P16,P1,P21,P6"
1556,"P21,P19,P6,P1,P9"
1557,"P19,P20,P18,P3,P21"
1558,"P5,P3,P8,P16,P2"
1559,"P14,P3,P13"
1560,"P3,P13,P16,P6,P19"
1561,"P5,P21"
1562,"P3,P2,P6,P14"
1563,"P4,P1,P18"
1564,"P1,P18,P7"
1565,"P1,P19,P3"
1566,"P8,P4,P19,P21"
1567,"P9,P3,P11,P8,P20,P17"
1568,"P20,P6,P8,P2,P16,P19"
1569,"P8,P19"
1570,"P5,P19,P18,P17,P16"
1571,"P17,P15,P20"
1572,"P7,P2"
1573,"P5,P8,P17,P16"
1574,"P17,P1,P19,P20,P18"
1575,"P15,P20,P14,P10,P6"
1576,"P15,P2,P21,P17,P12"
1577,"P12,P8,P19"
1578,"P3,P7,P17,P11,P10,P21"
1579,"P4,P15,P9"
1580,"P18,P11,P4,P12"
1581,"P9,P6,P8,P7"
1582,"P9,P2,P6,P12"
1583,"P21,P17,P12,P11,P3,P1"
1584,"P17,P20,P5,P4,P15,P18"
1585,"P17,P15"
1586,"P18,P11,P8,P3"
1587,"P20,P21,P14,P10"
1588,"P1,P18,P15,P5,P11"
1589,"P16,P21,P20,P11"
1590,"P17,P18,P4"
1591,"P14,P18,P8,P12,P7"
1592,"P9,P16,P17"
1593,"P4,P1"
1594,"P14,P5"
1595,"P20,P17"
1596,"P16,P9,P10,P14,P7,P3"
1597,"P18,P3,P12,P20,P13"
1598,"P20,P4,P1,P16"
1599,"P21,P9"
1600,"P11,P4,P13,P10"
1601,"P6,P8,P1,P13,P14,P3"
1602,"P1,P4,P16,P9,P17,P10"
1603,"P11,P6,P9"
1604,"P15,P4,P7,P2,P13"
1605,"P16,P7,P19,P1"
1606,"P16,P12,P7,P11,P19,P6"
1607,"P7,P11,P12,P4"
1608,"P7,P8,P3"
1609,"P20,P12,P9,P7,P5"
1610,"P6,P9,P14"
1611,"P8,P12,P20,P4,P14,P16"
1612,"P17,P7,P16,P19,P18,P6"
1613,"P10,P8"
1614,"P16,P4,P17,P19,P9,P5"
1615,"P4,P13,P14,P11,P19"
1616,"P12,P21,P7,P6"
1617,"P9,P1,P7,P21,P16,P14"
1618,"P13,P10,P12,P9,P20,P1"
1619,"P13,P17,P19,P10,P5"
1620,"P7,P6,P17,P21"
1621,"P19,P8,P1,P18,P21"
1622,"P4,P18"
1623,"P6,P4,P7,P18,P19"
1624,"P6,P2"
1625,"P12,P14"
1626,"P15,P6,P7,P18"
1627,"P4,P14,P2,P3,P20"
1628,"P19,P4"
1629,"P14,P9,P2"
1630,"P19,P11,P18,P2,P12"
1631,"P17,P10"
1632,"P10,P16"
1633,"P8,P12,P2,P21,P4"
1634,"P17,P10,P19,P15,P20,P3"
1635,"P8,P6,P20,P17,P11"
1636,"P14,P8,P20,P21"
1637,"P1,P6,P8,P11,P5"
1638,"P16,P19"
1639,"P4,P21,P18"
1640,"P18,P19,P3"
1641,"P1,P11,P3"
1642,"P5,P15"
1643,"P20,P1"
1644,"P21,P17,P3,P9"
1645,"P21,P19,P14,P2,P11"
1646,"P5,P8,P7,P2,P9"
1647,"P19,P15,P13,P17,P18"
1648,"P9,P7,P21,P13"
1649,"P11,P17,P5,P21"
1650,"P13,P7,P16,P20"
1651,"P8,P1,P2"
1652,"P1,P9,P15"
1653,"P13,P21"
1654,"P8,P10,P6"
1655,"P8,P2,P4,P5"
1656,"P21,P3,P19,P10,P1,P17"
1657,"P3,P5"
1658,"P12,P5,P2,P16,P17,P4"
1659,"P16,P10,P4,P20,P13,P12"
1660,"P14,P8,P15,P2,P16"
1661,"P21,P9"
1662,"P21,P16,P7"
1663,"P12,P3,P9,P8,P21"
1664,"P11,P12,P9"
1665,"P6,P5,P20,P18,P10"
1666,"P13,P21,P2,P19,P16"
1667,"P19,P1,P21,P3"
1668,"P13,P4,P8"
1669,"P18,P4,P12,P20"
1670,"P4,P18,P12,P10"
1671,"P2,P10"
1672,"P20,P13,P11,P14,P1,P9"
1673,"P19,P12,P9,P21,P11"
1674,"P19,P15,P20,P12,P18"
1675,"P3,P6,P8,P10,P1"
1676,"P3,P11"
1677,"P6,P20,P1"
1678,"P1,P3,P12,P21"
1679,"P14,P6,P19,P9,P20"
1680,"P4,P5"
1681,"P15,P5"
1682,"P2,P19,P10"
1683,"P9,P6,P20"
1684,"P17,P5"
1685,"P3,P20,P18,P12"
1686,"P15,P17,P16,P7,P10"
1687,"P8,P15"
1688,"P7,P2,P15"
1689,"P11,P16,P4"
1690,"P13,P3,P17"
1691,"P15,P9,P19,P16,P17"
1692,"P12,P7,P21,P6,P11,P17"
1693,"P11,P21,P19"
1694,"P4,P11,P9,P21"
1695,"P8,P14,P2,P10"
1696,"P18,P16,P5"
1697,"P8,P1,P18,P17"
1698,"P18,P13,P2,P14"
1699,"P21,P4,P10,P19"
1700,"P12,P2,P19"
1701,"P19,P7,P8,P16,P11"
1702,"P19,P2,P4,P11,P12"
1703,"P17,P18"
1704,"P14,P7"
1705,"P11,P17,P10,P21,P9,P12"
1706,"P21,P11"
1707,"P20,P13,P12"
1708,"P16,P2,P9"
1709,"P14,P17,P2,P18,P12"
1710,"P18,P8,P11,P2,P12"
1711,"P17,P8"
1712,"P10,P1,P6,P15"
1713,"P12,P9,P16,P2"
1714,"P9,P6"
